TSP Name,TSP,Location,Location_Name,Location_Zone,Loc_Purp,All_Qty_Avail,Loc/QTI,Flow_Ind,IT,Design_Capacity,Operational_Capacity,TSQ,OAC,Eff_Gas_Day/Time,CycleDesc,Posting_Date/Time,Measurement_Basis,Pressure_Base
"Kinetica Deep Water Express, LLC",80171117,312156,312156-G-SMI   7/10,1.0,M2,Y,RDQ,R,N,41138,41138,0,41138,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,312484,312484-T-SMI 76/GARDEN BANKS,1.0,M2,Y,RDQ,R,Y,282608,282608,112113,170495,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,313074,313074-G-EI 246 A,1.0,M2,Y,RDQ,R,Y,38810,37734,6270,31464,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,399045,399045-G-HI A-368 B MTR,1.0,M2,Y,RDQ,R,N,10000,10000,0,10000,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,399044,399044-G-HI A-343,1.0,MQ,Y,RDQ,D,N,5000,5000,0,5000,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,312162,312162-G-EI 255/259,1.0,M2,Y,RDQ,R,Y,38276,38276,129,38147,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,312508,312508-G-SS 178,1.0,M2,Y,RDQ,R,N,33240,32310,0,32310,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,313102,313102-T-BELLE ISLE WEST,1.0,M2,Y,RDQ,R,Y,316800,316800,25535,291265,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,399053,399053-G HI A-582-CMTR/563,1.0,M2,Y,RDQ,R,N,8000,8000,0,8000,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,399046,399046-G-HI A-582,1.0,MQ,Y,RDQ,D,N,8000,8000,0,8000,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,312166,312166-G-SS 219,1.0,M2,Y,RDQ,R,Y,44731,44731,1,44730,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,312518,312518-G-SS 152 INT (EI 211/212),1.0,M2,Y,RDQ,R,N,16200,11913,0,11913,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,313125,313125-G-GB 426 (Auger): RIP VR 397,1.0,M2,Y,RDQ,R,N,210094,210094,0,210094,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,320036,320036-T-NEPTUNE PLANT PVR,1.0,MQ,Y,RDQ,D,Y,86511,120000,17515,102485,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
"Kinetica Deep Water Express, LLC",80171117,399054,399054-G-HI A-330,1.0,MQ,Y,RDQ,D,N,15000,15000,0,15000,08/30/2022 09:00:00 AM,Timely,08/29/2022 04:23:15 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1260326,NWPL Double D WD,,WR,Y,SWQ,SW,N,75000,75000,-7820,67180,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,278840,MountainWest Overthrust Pipeline CLR,,WR,Y,SWQ,SW,N,80000,80000,0,80000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,14011,KernRiverWDCLR,,WR,Y,SWQ,SW,N,105000,105000,-132292,0,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,801215,Ruby WD Gemstone Canyon,,WR,Y,SWQ,SW,N,400000,400000,-14180,385820,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1252413,MountainWest Overthrust Pipeline BB WD,,WR,Y,SWQ,SW,N,344000,344000,-957,343043,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1252410,MountainWest Pipeline BB Storage WD,,WR,Y,SWQ,SW,N,210000,210000,0,210000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,14004,Kern Whitney Canyon WD,,WR,Y,SWQ,SW,N,155800,155000,-42462,112538,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1260328,NWPL Double D INJ,,IJ,Y,SIQ,SI,N,75000,40000,6538,33462,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,na,Reservoir,,SB,Y,STQ,,N,39000000,23000000,18514966,4485034,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,278841,MountainWest Overthrust Pipeline INJCLR,,IJ,Y,SIQ,SI,N,80000,80000,0,80000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,24021,KernRiverINJCLR,,IJ,Y,SIQ,SI,N,77500,77500,85280,0,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,801215,RUBY INJ Gemstone Canyon,,IJ,Y,SIQ,SI,N,400000,400000,0,400000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1252414,MountainWest Overthrust BB INJ,,IJ,Y,SIQ,SI,N,344000,344000,19293,324707,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1252411,MountainWest Pipeline ,,IJ,Y,SIQ,SI,N,210000,210000,0,210000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1260328,NWPL Double D INJ,,IJ,Y,SIQ,SI,N,75000,40000,6538,33462,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,na,Reservoir,,SB,Y,STQ,,N,39000000,23000000,18514966,4485034,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,278841,MountainWest Overthrust Pipeline INJCLR,,IJ,Y,SIQ,SI,N,80000,80000,0,80000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,24021,KernRiverINJCLR,,IJ,Y,SIQ,SI,N,77500,77500,85280,0,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,801215,RUBY INJ Gemstone Canyon,,IJ,Y,SIQ,SI,N,400000,400000,0,400000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1252414,MountainWest Overthrust BB INJ,,IJ,Y,SIQ,SI,N,344000,344000,19293,324707,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1252411,MountainWest Pipeline ,,IJ,Y,SIQ,SI,N,210000,210000,0,210000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1260326,NWPL Double D WD,,WR,Y,SWQ,SW,N,75000,75000,-7820,67180,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,278840,MountainWest Overthrust Pipeline CLR,,WR,Y,SWQ,SW,N,80000,80000,0,80000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,14011,KernRiverWDCLR,,WR,Y,SWQ,SW,N,105000,105000,-132292,0,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,801215,Ruby WD Gemstone Canyon,,WR,Y,SWQ,SW,N,400000,400000,-14180,385820,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1252413,MountainWest Overthrust Pipeline BB WD,,WR,Y,SWQ,SW,N,344000,344000,-957,343043,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,1252410,MountainWest Pipeline BB Storage WD,,WR,Y,SWQ,SW,N,210000,210000,0,210000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Spire Storage West LLC,964493527,14004,Kern Whitney Canyon WD,,WR,Y,SWQ,SW,N,155800,155000,-42462,112538,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,Venture,Venture,,IJ,Y,SIQ,SI,Y,6000,6000,2600,3400,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,006900518,Sonat,,SB,Y,STQ,BD,N,1138614,1138614,-29839,1108775,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,808150895,Midct Express,,SB,Y,STQ,BD,Y,400000,400000,9998,390002,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,809423697,Destin,,SB,Y,STQ,BD,N,400000,400000,0,400000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,078444247,Gulf South,,SB,Y,STQ,BD,N,327376,327376,0,327376,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,001939164,Tennessee Gas,,SB,Y,STQ,BD,Y,461250,461250,241977,219273,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,007933021,Transco,,SB,Y,STQ,BD,Y,840000,840000,-265130,574870,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,809423697,Destin,,SB,Y,STQ,BD,N,400000,400000,0,400000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,078444247,Gulf South,,SB,Y,STQ,BD,N,327376,327376,0,327376,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,001939164,Tennessee Gas,,SB,Y,STQ,BD,Y,461250,461250,251937,209313,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,007933021,Transco,,SB,Y,STQ,BD,Y,840000,840000,-264891,575109,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,Venture,Venture,,IJ,Y,SIQ,SI,Y,6000,6000,2600,3400,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,006900518,Sonat,,SB,Y,STQ,BD,N,1138614,1138614,-29839,1108775,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
Leaf River Energy Center,806804410,808150895,Midct Express,,SB,Y,STQ,BD,Y,400000,400000,9998,390002,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,20253,Tennessee Wellsboro,,IJ,Y,SIQ,SI,N,78000,78000,41,77959,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,90008,Dominion 90008,,SB,Y,STQ,BD,N,264000,264000,-5426,258574,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,1006326,Wharton_CPG_WD,,WR,Y,SWQ,SW,N,10000,10000,0,10000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,1006326,Wharton_Transco_INJ,,IJ,Y,SIQ,SI,N,10000,10000,0,10000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,20213,Tennessee Mansfield,,IJ,Y,SIQ,SI,N,50000,50000,0,50000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,90002,Dominion 90002,,SB,Y,STQ,BD,N,164000,164000,0,164000,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,1006326,Wharton_Transco_WD,,WR,Y,SWQ,SW,N,10000,10000,-61,9939,08/30/2022 09:00:00 AM,Evening,08/29/2022 09:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,1006326,Wharton_Transco_INJ,,IJ,Y,SIQ,SI,N,10000,10000,0,10000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,20213,Tennessee Mansfield,,IJ,Y,SIQ,SI,N,50000,50000,14344,35656,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,90002,Dominion 90002,,SB,Y,STQ,BD,N,164000,164000,0,164000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,1006326,Wharton_Transco_WD,,WR,Y,SWQ,SW,N,10000,10000,-61,9939,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,20253,Tennessee Wellsboro,,IJ,Y,SIQ,SI,N,78000,78000,41,77959,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,90008,Dominion 90008,,SB,Y,STQ,BD,N,264000,264000,-5426,258574,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
UGI Storage,7915069,1006326,Wharton_CPG_WD,,WR,Y,SWQ,SW,N,10000,10000,0,10000,08/30/2022 09:00:00 AM,Timely,08/29/2022 05:05:00 PM,Million BTUs (DTH),14.73 psia
